Date,Open,High,Low,Close,Volume
2025-03-19,253.66,256.14,251.01,254.57,877295
2025-03-18,249.11,252.02,247.7,251.91,1984200
2025-03-17,243.41,252.32,242.45,250.62,1789900
2025-03-14,239.57,245.15,238.55,244.17,1365900
2025-03-13,242.16,243.5,235.56,237.22,2263800
2025-03-12,246.06,247.04,238.72,241.67,2332600
2025-03-11,243.78,246.21,241.2,242.93,2838400
2025-03-10,249.92,251.45,241.63,243.0,2294000
2025-03-07,251.35,255.8,245.45,252.38,2035900
2025-03-06,255.42,260.98,252.92,253.76,2148500
2025-03-05,253.02,260.7,252.46,259.61,1859900
2025-03-04,254.54,256.76,248.26,253.63,1839200
2025-03-03,264.26,264.72,253.46,254.57,1895700
2025-02-28,260.86,266.08,258.41,263.34,2795400
2025-02-27,270.0,271.43,260.37,260.57,3078400
2025-02-26,279.99,281.0,269.11,271.09,6231500
2025-02-25,259.3,259.55,252.65,255.22,4828400
2025-02-24,255.18,263.55,251.03,261.81,3836100
2025-02-21,261.17,261.17,256.0,256.39,2415400
2025-02-20,260.29,262.77,257.9,261.63,1747400
2025-02-19,258.69,261.72,255.49,261.1,2856800
2025-02-18,257.05,265.76,255.24,265.72,2356000
2025-02-14,259.95,261.39,257.56,258.05,1382000
2025-02-13,259.21,260.51,256.36,260.13,1923600
2025-02-12,258.28,260.0,254.28,257.92,1791400
2025-02-11,269.07,269.39,261.0,263.0,2602400
2025-02-10,274.67,277.23,269.59,269.88,1675300
2025-02-07,280.04,280.99,271.65,271.89,1613100
2025-02-06,276.99,283.68,274.69,277.82,2712800
2025-02-05,272.44,276.37,262.14,276.17,5246400
2025-02-04,255.97,260.97,255.42,259.73,1465500
2025-02-03,259.73,260.94,254.74,259.77,1594600
2025-01-31,263.82,267.02,260.89,262.06,1668000
2025-01-30,262.48,264.94,257.01,260.07,1364500
2025-01-29,270.91,271.97,264.21,265.4,1166500
2025-01-28,265.3,274.5,262.49,270.43,2533000
2025-01-27,255.22,268.94,255.22,264.2,2597700
2025-01-24,255.82,260.21,255.56,258.28,1789100
2025-01-23,252.73,255.39,249.23,255.3,2179700
2025-01-22,254.35,257.66,250.63,253.48,2012600
2025-01-21,250.46,252.08,247.46,250.72,1666400
2025-01-17,256.32,256.32,248.81,249.64,1578000
2025-01-16,249.63,252.18,248.49,250.7,1683600
2025-01-15,251.2,251.2,245.26,248.57,3172800
2025-01-14,246.68,248.35,245.33,246.03,2210600
2025-01-13,248.24,248.66,244.88,246.0,2253000
2025-01-10,251.1,254.42,249.5,249.71,2011300
2025-01-08,250.94,256.79,250.55,254.69,2242300
2025-01-07,252.0,253.19,246.85,249.68,2226100
2025-01-06,254.14,257.51,252.12,254.14,1849000
2025-01-03,254.33,255.39,251.48,252.84,1422800
2025-01-02,260.68,260.98,250.09,251.84,2118400
2024-12-31,262.24,263.34,256.19,258.03,1587700
2024-12-30,263.57,264.52,259.33,262.0,1755600
2024-12-27,267.6,268.36,263.27,266.24,1602800
2024-12-26,266.4,270.14,265.5,269.38,1243900
2024-12-24,266.3,269.09,264.75,269.04,850500
2024-12-23,270.11,272.0,263.86,265.39,3676000
2024-12-20,263.84,277.12,262.66,273.04,46874100
2024-12-19,271.43,274.2,264.88,266.83,4828900
2024-12-18,277.9,280.18,268.65,268.93,3996800
2024-12-17,277.24,283.05,275.31,278.01,4000100
2024-12-16,271.87,278.91,269.71,278.35,4197700
2024-12-13,273.33,275.3,270.56,273.67,2888900
2024-12-12,270.81,276.96,269.89,274.82,2480800
2024-12-11,273.61,276.74,271.22,272.36,3849100
2024-12-10,278.29,279.18,268.56,270.88,5642600
2024-12-09,291.6,294.0,278.48,279.91,11581000
2024-12-06,264.82,269.08,263.6,266.42,3269700
2024-12-05,266.14,268.5,262.45,262.7,2203600
